566,79467,80032
567,83483,84049
568,81201,81768
569,78992,79560
570,86236,86805
571,81038,81608
572,80382,80953
573,86383,86955
574,85965,86538
575,79263,79837
576,80872,81447
577,85486,86062
578,82595,83172
579,86702,87280
580,84702,85281
581,82652,83232
582,84296,84877
583,88151,88733
584,85494,86077
585,87986,88570
586,86741,87326
587,83399,83985
588,81523,82110
589,91644,92232
590,84321,84910
591,89895,90485
592,86118,86709
593,87416,88008
594,85471,86064
595,88722,89316
596,88665,89260
597,90707,91303
598,86062,86659
599,87708,88306
600,88390,88989
601,89008,89608
602,85154,85755
603,89955,90557
604,88671,89274
605,91099,91703
606,89160,89765
607,90626,91232
608,92504,93111
609,92320,92928
610,93286,93895
611,93044,93654
612,93330,93941
613,94347,94959
614,92441,93054
615,92894,93508
616,95026,95641
617,93729,94345
618,97183,97800
619,98031,98649
620,93160,93779
621,99018,99638
622,96539,97160
623,97132,97754
624,96523,97146
625,103103,103727
626,98140,98765
627,101274,101900
628,96889,97516
629,96367,96995
630,97321,97950
631,100096,100726
632,97202,97833
633,96027,96659
634,96930,97563
635,101638,102272
636,99616,100251
637,100263,100899
638,102075,102712
639,99739,100377
640,105508,106147
641,103195,103835
642,107683,108324
643,107325,107967
644,103374,104017
645,104093,104737
646,105385,106030
647,104617,105263
648,104519,105166
649,109490,110138
650,104691,105340
651,109016,109666
652,102614,103265
653,105121,105773
654,109563,110216
655,111294,111948
656,103012,103667
657,113814,114470
658,104916,105573
659,109386,110044
660,105287,105946
661,104802,105462
662,103421,104082
663,109814,110476
664,112823,113486
665,113172,113836
666,111033,111698
667,113142,113808
668,109550,110217
669,110289,110957
670,111577,112246
671,110550,111220
672,112661,113332
673,111341,112013
674,112658,113331
675,115035,115709
676,117214,117889
677,113566,114242
678,116538,117215
679,114268,114946
680,117840,118519
681,120515,121195
682,117060,117741
683,120845,121527
684,115024,115707
685,114797,115481
686,115193,115878
687,119831,120517
688,119003,119690
689,115816,116504
690,119933,120622
691,118172,118862
692,117298,117989
693,119101,119793
694,118764,119457
695,122859,123553
696,121895,122590
697,120432,121128
698,120678,121375
699,122961,123659
700,125419,126118
701,124837,125537
702,123053,123754
703,123894,124596
704,123189,123892
705,118756,119460
706,125977,126682
707,124636,125342
708,128474,129181
709,127933,128641
710,125155,125864
711,126671,127381
712,129205,129916
713,126629,127341
714,128715,129428
715,127486,128200
716,130359,131074
717,134521,135237
718,132803,133520
719,127197,127915
720,129385,130104
721,129047,129767
722,128531,129252
723,129108,129830
724,131314,132037
725,128886,129610
726,128514,129239
727,133694,134420
728,128904,129631
729,133550,134278
730,129194,129923
731,135026,135756
732,133258,133989
733,129429,130161
734,142546,143279
735,130358,131092
736,142207,142942
737,138739,139475
738,136811,137548
739,130583,131321
740,134628,135367
741,135094,135834
742,139603,140344
743,141730,142472
744,139100,139843
745,136010,136754
746,131832,132577
747,142564,143310
748,141776,142523
749,145635,146383
750,137510,138259
751,143251,144001
752,151569,152320
753,141984,142736
754,141319,142072
755,141457,142211
756,137147,137902
757,144865,145621
758,139094,139851
759,142977,143735
760,142414,143173
761,140122,140882
762,145194,145955
763,149912,150674
764,141763,142526
765,147809,148573
766,141121,141886
767,142418,143184
768,144669,145436
769,145759,146527
770,152922,153691
771,146438,147208
772,146796,147567
773,149276,150048
774,144684,145457
775,151821,152595
776,151326,152101
777,147955,148731
778,148851,149628
779,151931,152709
780,153146,153925
781,153259,154039
782,149651,150432
783,153421,154203
784,151685,152468
785,157456,158240
786,157722,158507
787,156989,157775
788,155378,156165
789,155154,155942
790,159800,160589
791,154519,155309
792,154943,155734
793,154120,154912
794,159524,160317
795,155117,155911
796,159582,160377
797,162376,163172
798,160870,161667
799,157806,158604
800,159599,160398
801,165271,166071
802,158820,159621
803,162277,163079
804,164267,165070
805,161374,162178
806,159362,160167
807,156064,156870
808,163982,164789
809,165234,166042
810,166352,167161
811,162421,163231
812,162687,163498
813,169000,169812
814,162663,163476
815,173093,173907
816,169392,170207
817,163716,164532
818,163165,163982
819,167580,168398
820,169417,170236
821,166865,167685
822,169326,170147
823,170636,171458
824,165244,166067
825,166542,167366
826,172775,173600
827,171876,172702
828,170877,171704
829,170872,171700
830,171995,172824
831,165999,166829
832,169881,170712
833,173239,174071
834,169297,170130
835,174137,174971
836,168880,169715
837,173421,174257
838,175389,176226
839,180404,181242
